Version,File Name,LOC,LOC_added,LOC_deleted,NAuth,NR,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_churn,Fan_Out,Method_Number,Buggy
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,694,193,102,3,10,48,19.3,107,43,10.7,34,29,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0,0,0,0.0,0,0,0.0,1,4,No
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,1,1,1,1,1,1.0,0,0,0.0,1,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,27,0,1,1,27,27.0,27,27,27.0,0,1,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,190,15,2,1,1,15,15.0,13,13,13.0,12,19,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0,0,0,0.0,0,0,0.0,3,6,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,84,0,0,0,0,0,0.0,0,0,0.0,2,6,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,171,5,3,1,1,5,5.0,2,2,2.0,3,6,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,88,118,30,1,2,113,59.0,138,113,69.0,1,4,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,312,70,6,3,5,44,14.0,64,44,12.8,33,17,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,175,12,30,2,2,7,6.0,24,21,12.0,6,14,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0,0,0,0.0,0,0,0.0,3,9,No
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,425,428,3,1,2,424,214.0,425,424,212.5,17,10,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,1,1,1,1,1,1.0,0,0,0.0,0,3,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0,0,0,0.0,0,0,0.0,1,5,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0,0,0,0.0,0,0,0.0,0,2,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0,0,0,0.0,0,0,0.0,2,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,545,36,3,7,378,77.85714285714286,541,378,77.28571428571429,19,26,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,65,13,9,1,1,13,13.0,4,4,4.0,0,5,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,36,7,0,1,2,5,3.5,7,5,3.5,0,5,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,3,3,1,1,3,3.0,0,0,0.0,3,4,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,31,0,1,1,31,31.0,31,31,31.0,0,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,14,14,1,1,14,14.0,0,0,0.0,1,11,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,764,580,842,3,20,106,29.0,612,327,30.6,45,50,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,363,5,11,1,1,5,5.0,6,6,6.0,21,28,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0,0,0,0.0,0,0,0.0,7,18,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0,0,0,0.0,0,0,0.0,0,3,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,800,91,19,2,4,73,22.75,72,62,18.0,63,36,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,582,152,118,3,6,106,25.333333333333332,116,68,19.333333333333332,37,25,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,90,90,0,1,1,90,90.0,90,90,90.0,0,11,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,5,0,1,1,5,5.0,5,5,5.0,5,21,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,79,2,1,1,1,2,2.0,1,1,1.0,0,7,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,132,0,1,1,132,132.0,132,132,132.0,6,5,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,141,4,0,1,1,4,4.0,4,4,4.0,5,5,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,612,185,25,1,4,98,46.25,160,92,40.0,34,52,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,90,25,22,1,1,25,25.0,3,3,3.0,2,9,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0,0,0,0.0,0,0,0.0,0,0,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,85,4,0,1,1,4,4.0,4,4,4.0,2,8,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,5,0,1,1,5,5.0,5,5,5.0,0,5,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,103,5,1,1,1,5,5.0,4,4,4.0,2,7,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,160,1,0,1,1,1,1.0,1,1,1.0,2,13,No
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,284,13,1,2,260,142.0,271,260,135.5,15,10,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,18,2,1,1,18,18.0,16,16,16.0,2,9,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,507,29,36,2,4,15,7.25,25,16,6.25,25,34,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,80,53,1,2,79,40.0,131,79,65.5,0,1,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0,0,0,0.0,0,0,0.0,3,16,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,0,0,0,0,0.0,0,0,0.0,0,6,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,37,0,1,1,37,37.0,37,37,37.0,0,3,No
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0,0,0,0.0,0,0,0.0,2,7,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,664,666,1,1,2,665,333.0,665,665,332.5,43,34,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0,0,0,0.0,0,0,0.0,0,7,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,48,0,1,1,48,48.0,48,48,48.0,1,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,256,43,21,2,3,33,14.333333333333334,22,19,7.333333333333333,24,14,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,905,221,78,3,9,95,24.555555555555557,143,65,15.88888888888889,69,40,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,45,0,1,1,45,45.0,45,45,45.0,0,5,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,576,589,13,2,3,550,196.33333333333334,576,550,192.0,24,22,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,0,0,0,0,0,0.0,0,0,0.0,0,3,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,8,9,2,3,4,2.6666666666666665,3,2,1.0,9,6,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,113,10,2,2,2,10,5.0,10,9,5.0,2,8,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,172,20,2,2,3,10,6.666666666666667,18,8,6.0,1,20,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,108,4,0,1,1,4,4.0,4,4,4.0,2,8,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,1,1,1,1,1,1.0,0,0,0.0,14,2,No
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0,0,0,0.0,0,0,0.0,3,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,0,0,0,0,0,0.0,0,0,0.0,6,31,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,2,2,1,1,2,2.0,0,0,0.0,0,3,No
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,0,0,0,0,0,0.0,0,0,0.0,3,5,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,172,21,9,1,2,11,10.5,12,10,6.0,26,11,No
1,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,400,407,7,2,3,397,135.66666666666666,400,397,133.33333333333334,33,19,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,0,0,0,0,0,0.0,0,0,0.0,8,5,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,46,128,633,2,8,92,16.0,579,531,72.375,0,0,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,153,30,73,3,6,19,5.0,49,46,8.166666666666666,3,7,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,209,5,0,1,1,5,5.0,5,5,5.0,11,15,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,451,534,83,3,5,425,106.8,459,425,91.8,34,16,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,0,0,0,0,0,0.0,0,0,0.0,4,5,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,276,61,1,2,3,30,20.333333333333332,60,30,20.0,2,19,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,187,211,24,2,4,183,52.75,191,183,47.75,6,15,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,81,0,0,0,0,0,0.0,0,0,0.0,0,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,788,842,54,3,7,712,120.28571428571429,788,712,112.57142857142857,29,41,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,60,0,1,1,60,60.0,60,60,60.0,0,8,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,0,0,0,0,0.0,0,0,0.0,2,4,No
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,0,0,0,0,0,0.0,0,0,0.0,12,30,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,150,63,5,2,2,58,31.5,58,53,29.0,5,23,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,169,5,1,2,2,4,2.5,4,4,2.0,1,1,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,236,236,0,1,1,236,236.0,236,236,236.0,8,30,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,150,26,33,1,2,25,13.0,7,7,3.5,3,2,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,129,7,1,1,1,7,7.0,6,6,6.0,2,10,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,481,62,8,1,2,50,31.0,54,42,27.0,25,22,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,529,9,13,1,4,5,2.25,4,3,1.0,12,33,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,74,8,1,2,69,37.0,72,69,36.0,2,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,8,0,1,1,8,8.0,8,8,8.0,1,5,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,4,2,1,1,4,4.0,2,2,2.0,6,5,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,1,1,1,1,1,1.0,0,0,0.0,1,3,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,196,202,6,1,2,195,101.0,196,195,98.0,15,10,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0,0,0,0.0,0,0,0.0,1,5,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,0,1,1,32,32.0,32,32,32.0,0,0,No
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,0,0,0,0.0,0,0,0.0,5,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,0,0,0.0,0,0,0.0,2,10,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,84,26,9,1,1,26,26.0,17,17,17.0,2,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0,0,0,0.0,0,0,0.0,5,11,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,0,0,0,0,0,0.0,0,0,0.0,1,3,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0,0,0,0.0,0,0,0.0,3,10,No
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1041,1057,16,1,2,1029,528.5,1041,1029,520.5,56,41,Yes
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,1,1,1,1,1,1.0,0,0,0.0,1,3,No
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,368,305,181,2,2,294,152.5,124,123,62.0,26,8,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0,0,0,0.0,0,0,0.0,7,6,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,77,77,0,1,1,77,77.0,77,77,77.0,0,10,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,242,12,1,1,1,12,12.0,11,11,11.0,13,8,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,9,4,1,1,9,9.0,5,5,5.0,3,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0,0,0,0.0,0,0,0.0,0,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0,0,0,0.0,0,0,0.0,0,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,0,0,0,0.0,0,0,0.0,2,12,No
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0,0,0,0.0,0,0,0.0,0,19,No
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,227,12,1,3,177,75.66666666666667,215,177,71.66666666666667,20,8,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,0,0,0,0,0,0.0,0,0,0.0,1,3,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,161,3,1,3,157,53.666666666666664,158,157,52.666666666666664,8,4,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,27,0,1,1,27,27.0,27,27,27.0,0,1,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,0,0,0,0,0,0.0,0,0,0.0,18,10,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,0,0,0,0,0,0.0,0,0,0.0,4,5,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,0,0,0,0,0,0.0,0,0,0.0,3,10,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,0,0,0,0,0,0.0,0,0,0.0,2,5,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0,0,0,0.0,0,0,0.0,2,10,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,0,0,0,0,0,0.0,0,0,0.0,3,5,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,9,3,2,2,6,4.5,6,4,3.0,6,27,No
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,0,0,0,0,0,0.0,0,0,0.0,1,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0,0,0,0.0,0,0,0.0,0,3,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0,0,0,0.0,0,0,0.0,1,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,201,4,0,1,1,4,4.0,4,4,4.0,9,22,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0,0,0,0.0,0,0,0.0,0,7,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,94,3,0,1,1,3,3.0,3,3,3.0,2,10,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0,0,0,0.0,0,0,0.0,1,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,33,2,2,2,33,16.5,35,33,17.5,0,2,No
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0,0,0,0.0,0,0,0.0,4,5,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,36,0,1,1,36,36.0,36,36,36.0,0,4,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,906,207,38,1,3,165,69.0,169,131,56.333333333333336,71,60,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,574,11,3,1,2,8,5.5,8,5,4.0,32,38,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,436,79,28,1,3,53,26.333333333333332,67,53,22.333333333333332,48,13,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,191,193,2,1,2,190,96.5,191,190,95.5,9,25,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,64,0,1,1,64,64.0,64,64,64.0,0,8,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,255,130,79,1,4,79,32.5,51,20,12.75,16,21,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,507,153,39,2,9,61,17.0,114,59,12.666666666666666,32,21,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,299,12,2,1,2,8,6.0,10,8,5.0,9,35,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,0,0,0,0,0,0.0,0,0,0.0,0,16,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,227,49,3,2,3,26,16.333333333333332,46,26,15.333333333333334,18,16,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0,0,0,0.0,0,0,0.0,1,7,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,3,0,1,1,3,3.0,3,3,3.0,2,5,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,57,5,0,1,1,5,5.0,5,5,5.0,0,3,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,0,0,0,0,0,0.0,0,0,0.0,1,6,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,0,0,0,0,0,0.0,0,0,0.0,7,4,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0,0,0,0.0,0,0,0.0,1,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,355,357,2,1,2,357,178.5,359,357,179.5,7,5,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,0,0,0,0,0,0.0,0,0,0.0,3,4,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,81,10,1,1,1,10,10.0,9,9,9.0,1,5,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,1,1,1,1,1,1.0,0,0,0.0,0,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,216,19,8,1,3,9,6.333333333333333,11,7,3.6666666666666665,20,14,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,282,11,0,1,1,11,11.0,11,11,11.0,19,45,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,0,0,0,0,0.0,0,0,0.0,9,5,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0,0,0,0.0,0,0,0.0,6,2,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,0,0,0,0,0,0.0,0,0,0.0,0,10,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,446,18,1,1,2,17,9.0,17,17,8.5,37,23,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,0,0,0,0,0,0.0,0,0,0.0,3,8,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,342,42,36,1,1,42,42.0,6,6,6.0,11,16,Yes
